ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta
000818.SZ,20130321,20130321,20121231,33569461.13,181286524.77
000818.SZ,20121018,20121018,20120930,-57481852.54,42322025.96
000818.SZ,20120818,20120818,20120630,-57683877.19,23134405.94
000818.SZ,20120420,20120420,20120331,-17284729.44,2901725.72
000818.SZ,20120218,20120218,20111231,202463567.08,176279458.28
000818.SZ,20111028,20111028,20110930,-13466425.42,37522498.0
000818.SZ,20110826,20110826,20110630,-16636777.77,24648384.12
000818.SZ,20110427,20110427,20110331,-69204775.14,5260.0
000818.SZ,20110427,20110427,20101231,-11733318.13,211458797.42
000818.SZ,20101028,20101028,20100930,13384976.77,57185630.3
000818.SZ,20100831,20100831,20100630,-23046282.62,7185630.3
000818.SZ,20100429,20100429,20100331,5224077.82,463347.3
000818.SZ,20100423,20100423,20091231,-383680379.05,2169380.25
000818.SZ,20091028,20091028,20090930,-107127197.95,808278.81
000818.SZ,20090826,20090826,20090630,-94850456.86,615739.81
000818.SZ,20090429,20090429,20090331,-42758023.32,382949.01
000818.SZ,20090429,20090429,20081231,23351795.07,63816839.26
000818.SZ,20081029,20081029,20080930,56707627.95,41503427.19
000818.SZ,20080801,20080801,20080630,166777086.53,35679905.22
000818.SZ,20080425,20080425,20080331,33548186.18,20155565.14
000818.SZ,20080425,20080425,20071231,182876259.47,142543335.75
000818.SZ,20071029,20071029,20070930,68252170.87,43117653.37
000818.SZ,20070809,20070809,20070630,100380857.38,28796486.36
000818.SZ,20070420,20070420,20070331,69335919.55,2793325.0
000818.SZ,20080425,20070329,20061231,-105532448.96,98804887.72
000818.SZ,20071029,20061018,20060930,203385858.33,9956803.77
000818.SZ,20070809,20060803,20060630,127069991.57,9880893.53
000818.SZ,20070420,20060425,20060331,68396498.15,9606796.6
000818.SZ,20060418,20060418,20051231,586004419.76,25733625.0
000825.SZ,20131017,20131017,20130930,2894801544.22,5046208859.27
000825.SZ,20130830,20130830,20130630,939545498.43,2957198303.53
000825.SZ,20130419,20130419,20130331,536180395.02,1446913787.86
000825.SZ,20130419,20130419,20121231,6912361012.15,4108589007.97
000825.SZ,20121027,20121027,20120930,5365053195.38,2992395764.42
000825.SZ,20120825,20120825,20120630,3531028730.79,1648320279.63
000825.SZ,20120427,20120427,20120331,2321972569.92,787195252.0
000825.SZ,20120427,20120427,20111231,5884032014.77,3024041934.27
000825.SZ,20111029,20111029,20110930,5260209682.75,2375279166.57
000825.SZ,20110826,20110826,20110630,3530555378.0,1289341267.76
000825.SZ,20110429,20110429,20110331,1693655104.57,327540270.96
000825.SZ,20110429,20110429,20101231,4211858507.77,3564054090.14
000825.SZ,20101028,20101028,20100930,2872709591.0,2726862459.28
000825.SZ,20100827,20100827,20100630,1459406710.65,1743414083.85
000825.SZ,20100421,20100421,20100331,757509852.63,824959844.71
000825.SZ,20100421,20100421,20091231,3666810614.01,5140944268.68
000825.SZ,20091030,20091030,20090930,2036815902.89,3385737382.91
000825.SZ,20090829,20090829,20090630,1534700535.91,2576519751.58
000825.SZ,20090430,20090430,20090331,211145110.89,1568225976.72
000825.SZ,20090430,20090430,20081231,3530662134.13,5976419063.35
000825.SZ,20081029,20081029,20080930,1843019737.32,3210312636.56
000825.SZ,20080829,20080829,20080630,1556942429.4,1796054037.28
000825.SZ,20080430,20080430,20080331,220908969.58,1365528447.23
000825.SZ,20080409,20080409,20071231,2673974305.98,8396352234.44
000825.SZ,20071030,20071030,20070930,1330215858.93,7669553541.0
000825.SZ,20070821,20070821,20070630,793957892.32,2952646095.39
000825.SZ,20070427,20070427,20070331,155613216.67,2094118533.63
000825.SZ,20080409,20070331,20061231,2002821015.39,6270103887.62
000825.SZ,20071030,20061031,20060930,670340807.82,4130273654.74
000825.SZ,20070821,20060823,20060630,841055358.85,1444860278.99
000825.SZ,20070427,20060428,20060331,216193702.84,115452539.37
000825.SZ,20060217,20060217,20051231,941837175.23,1145361507.26
000826.SZ,20131029,20131029,20130930,280033756.18,446324248.79
000826.SZ,20130829,20130829,20130630,332308479.05,352651928.49
000826.SZ,20130427,20130427,20130331,-85404653.74,21161133.12
000826.SZ,20130329,20130329,20121231,-111248999.3,89406635.58
000826.SZ,20121026,20121026,20120930,215703632.33,61623157.14
000826.SZ,20120810,20120810,20120630,98045055.76,15046865.69
000826.SZ,20120426,20120426,20120331,-132099934.45,10660073.72
000826.SZ,20120406,20120406,20111231,173484416.56,200138544.07
000826.SZ,20111025,20111025,20110930,73534852.69,207488064.69
000826.SZ,20110830,20110830,20110630,-25649499.02,200372222.49
000826.SZ,20110429,20110429,20110331,49687143.84,188266756.78
000826.SZ,20110331,20110331,20101231,258123425.5,184404697.57
000826.SZ,20101029,20101029,20100930,141138735.4,140072650.29
000826.SZ,20100826,20100826,20100630,69216814.68,89866824.22
000826.SZ,20100429,20100429,20100331,53102969.12,43278470.9
000826.SZ,20100409,20100409,20091231,20720588.79,471239128.02
000826.SZ,20091028,20091028,20090930,2365016.3,343498941.97
000826.SZ,20090821,20090821,20090630,85352584.43,261971310.16
000826.SZ,20090424,20090424,20090331,69479396.82,224719861.85
000826.SZ,20090312,20100508,20081231,31197802.12,330218575.66
000826.SZ,20081027,20081027,20080930,141629823.77,231169594.46
000826.SZ,20080812,20080812,20080630,-12303094.85,40883531.48
000826.SZ,20080426,20080426,20080331,-54127881.18,19712861.28
000826.SZ,20080304,20080304,20071231,218390843.27,92594600.46
000826.SZ,20071027,20071027,20070930,103435531.11,80319006.61
000826.SZ,20070731,20070731,20070630,102718540.99,67931561.84
000826.SZ,20070423,20070423,20070331,-15984610.33,27107726.88
000826.SZ,20080304,20070417,20061231,43664010.71,187875798.69
000826.SZ,20071027,20061019,20060930,-39756606.47,111571154.68
000826.SZ,20070731,20060809,20060630,760896.89,79151998.44
000826.SZ,20070423,20060425,20060331,-29192174.8,64927689.7
000826.SZ,20060228,20060228,20051231,17744207.55,194857734.63
000829.SZ,20131031,20131031,20130930,250788593.82,31657470.72
000829.SZ,20130827,20130827,20130630,-1025719759.52,22441152.48
000829.SZ,20130427,20130427,20130331,-1364234885.62,12300957.87
000829.SZ,20130426,20130426,20121231,-247384272.71,57739683.91
000829.SZ,20121030,20121030,20120930,-1290123559.84,34597715.1
000829.SZ,20120830,20120830,20120630,-859520531.96,21559172.71
000829.SZ,20120427,20120427,20120331,-1333258596.75,6458781.02
000829.SZ,20120421,20120421,20111231,-67102060.69,34358021.95
000829.SZ,20111029,20111029,20110930,-268508371.66,41731890.47
000829.SZ,20110830,20110830,20110630,-861099724.8,15518242.54
000829.SZ,20110429,20110429,20110331,-782558068.3,10465462.34
000829.SZ,20110419,20110419,20101231,-922035382.76,47231784.52
000829.SZ,20101030,20101030,20100930,410384817.29,40072186.43
000829.SZ,20100831,20100831,20100630,-1182992926.36,28701039.46
000829.SZ,20100429,20100429,20100331,112990964.49,17593348.81
000829.SZ,20100406,20100406,20091231,975172149.33,78603796.99
000829.SZ,20091031,20091031,20090930,1345901815.57,59680680.46
000829.SZ,20090822,20090822,20090630,105103192.28,43434805.93
000829.SZ,20090429,20090429,20090331,-45097066.48,26546877.8
000829.SZ,20090415,20090415,20081231,546163694.71,159733020.14
000829.SZ,20081029,20081029,20080930,496544642.17,129526207.39
000829.SZ,20080826,20080826,20080630,-213776778.67,104487175.44
000829.SZ,20080428,20080428,20080331,-26223950.73,91634576.04
000829.SZ,20080201,20080201,20071231,-622994689.78,152269625.49
000829.SZ,20071030,20071030,20070930,-645217579.87,45670335.61
000829.SZ,20070828,20070828,20070630,-673499128.15,29397013.74
000829.SZ,20070418,20070418,20070331,32878564.93,7050719.07
000829.SZ,20080201,20070207,20061231,445218906.46,33357446.84
000829.SZ,20071030,20061030,20060930,443930256.65,9624634.28
000829.SZ,20070828,20060816,20060630,263964820.07,5454344.81
000829.SZ,20070418,20060426,20060331,73874490.17,2479440.18
000829.SZ,20060329,20060329,20051231,1693217.91,24356404.25
000830.SZ,20131030,20131030,20130930,658675976.74,1594191985.66
000830.SZ,20130820,20130820,20130630,608701719.85,1137845987.01
000830.SZ,20130423,20130423,20130331,402748935.72,817739796.38
000830.SZ,20130423,20130423,20121231,1527127592.6,2475402916.7
000830.SZ,20121030,20121030,20120930,943145827.38,1897644607.23
000830.SZ,20120725,20120725,20120630,821597209.47,1424825515.8
000830.SZ,20120425,20120425,20120331,360593789.01,588914912.6
000830.SZ,20120425,20120425,20111231,773138296.86,2222145095.89
000830.SZ,20111025,20111025,20110930,607320769.96,1551967549.49
000830.SZ,20110830,20110830,20110630,783100734.48,817621873.48
000830.SZ,20110429,20110429,20110331,70183402.74,621102400.58
000830.SZ,20110429,20110429,20101231,551422145.55,1986189085.2
000830.SZ,20101025,20101025,20100930,267426676.5,1155089565.77
000830.SZ,20100831,20100831,20100630,152518157.34,972724276.33
000830.SZ,20100428,20100428,20100331,31439768.28,742844283.03
000830.SZ,20100331,20100331,20091231,471083727.16,1935354043.94
000830.SZ,20091029,20091029,20090930,-219232793.82,1101336249.23
000830.SZ,20090825,20090825,20090630,178423355.23,569656141.29
000830.SZ,20090427,20090427,20090331,314539942.26,127376200.0
000830.SZ,20090423,20090423,20081231,1028777269.64,795077897.63
000830.SZ,20081023,20081023,20080930,412515506.22,618503612.37
000830.SZ,20080818,20080818,20080630,379082149.35,336648037.09
000830.SZ,20080419,20080419,20080331,235864034.65,161474192.08
000830.SZ,20080318,20080318,20071231,699039529.43,1126112224.0
000830.SZ,20071016,20071016,20070930,405452348.04,521324147.52
000830.SZ,20070724,20070724,20070630,198338096.54,394630627.34
000830.SZ,20070412,20070412,20070331,141768268.11,227010623.33
000830.SZ,20080318,20070316,20061231,647276054.82,995568731.22
000830.SZ,20071016,20061023,20060930,371312662.96,684665157.23
000830.SZ,20070724,20060809,20060630,243574231.46,378237907.29
000830.SZ,20070412,20060415,20060331,107773155.51,151468513.5
000830.SZ,20060224,20060224,20051231,402225041.11,558506182.76
000831.SZ,20131021,20131021,20130930,-495662154.53,6643940.7
000831.SZ,20130819,20130819,20130630,-279268123.01,4412329.24
000831.SZ,20130418,20130418,20130331,-13736052.31,1713758.89
000831.SZ,20130326,20130326,20121231,44245404.65,25630782.32
000831.SZ,20121027,20121027,20120930,-23660241.93,2241140.43
000831.SZ,20120817,20120817,20120630,-1105783.25,357822.09
000831.SZ,20120426,20120426,20120331,6874289.85,415477.6
000831.SZ,20120305,20120305,20111231,-58733309.87,3161184.63
000831.SZ,20111026,20111026,20110930,-108677913.97,2921977.03
000831.SZ,20110816,20110816,20110630,-85311160.73,1777835.2
000831.SZ,20110428,20110428,20110331,-90964064.15,1006498.57
000831.SZ,20110318,20110318,20101231,74557456.67,13287835.44
000831.SZ,20101028,20101028,20100930,118922781.53,7663927.79
000831.SZ,20100817,20100817,20100630,276082007.33,7393766.57
000831.SZ,20100420,20100420,20100331,252833447.29,5940082.83
000831.SZ,20100420,20100420,20091231,-439473869.2,13672359.99
000831.SZ,20091027,20091027,20090930,134195152.6,19552022.9
000831.SZ,20090818,20090818,20090630,264042524.38,18595325.65
000831.SZ,20090425,20090425,20090331,262465842.26,7824171.18
000831.SZ,20090416,20090416,20081231,135574867.83,53773680.6
000831.SZ,20081025,20081025,20080930,382855371.34,59418177.77
000831.SZ,20080826,20080826,20080630,212414064.12,48111863.96
000831.SZ,20080415,20080415,20080331,69638834.31,41409304.99
000831.SZ,20080415,20080415,20071231,19379700.74,69054091.01
000831.SZ,20071027,20071027,20070930,22134333.64,51462451.53
000831.SZ,20070821,20070821,20070630,17608420.59,46042001.22
000831.SZ,20070425,20070425,20070331,-21493555.8,8732098.5
000831.SZ,20080415,20070414,20061231,198477290.47,32835727.95
000831.SZ,20071027,20061025,20060930,128784219.87,143260155.89
000831.SZ,20070821,20060819,20060630,228064616.31,132319846.0
000831.SZ,20070425,20060425,20060331,143338328.0,124174600.99
000831.SZ,20060425,20060425,20051231,157532279.79,111319475.21
000839.SZ,20131029,20131029,20130930,-214582975.44,56151520.03
000839.SZ,20130828,20130828,20130630,-117348501.61,44785009.6
000839.SZ,20130424,20130424,20130331,-86910744.89,16905791.4
000839.SZ,20130322,20130322,20121231,-276596610.25,254748745.55
000839.SZ,20121031,20121031,20120930,-426734316.89,83021561.87
000839.SZ,20120825,20120825,20120630,-315766475.72,51284860.37
000839.SZ,20120427,20120427,20120331,-287964236.33,23823972.08
000839.SZ,20120324,20120324,20111231,267401080.72,211571029.55
000839.SZ,20111028,20111028,20110930,-150038915.62,163976119.29
000839.SZ,20110827,20110827,20110630,-66326334.35,108304933.61
000839.SZ,20110430,20110430,20110331,-167105810.63,34039425.76
000839.SZ,20110228,20110228,20101231,-273350598.43,288590598.73
000839.SZ,20101030,20101030,20100930,-359615364.63,77869457.36
000839.SZ,20100824,20100824,20100630,-316513446.64,62320048.94
000839.SZ,20100429,20100429,20100331,-220598197.19,43696881.25
000839.SZ,20100206,20100206,20091231,377776790.51,198281648.49
000839.SZ,20091030,20091030,20090930,-100159503.63,106060188.64
000839.SZ,20090821,20090821,20090630,168063362.9,1965404.73
000839.SZ,20090430,20090430,20090331,-178686545.24,56724581.99
000839.SZ,20090330,20090330,20081231,217703284.97,359946148.78
000839.SZ,20081031,20081031,20080930,352168926.67,542842801.94
000839.SZ,20080823,20080823,20080630,83693417.32,366117890.69
000839.SZ,20080428,20080428,20080331,-148482416.96,188427800.58
000839.SZ,20080321,20080321,20071231,347444145.22,1008725702.4
000839.SZ,20071031,20071031,20070930,248866173.55,764372697.82
000839.SZ,20070825,20070825,20070630,10638293.49,634205950.47
000839.SZ,20070428,20070428,20070331,-52895811.04,318933043.08
000839.SZ,20080321,20070323,20061231,146484993.97,1631582644.87
000839.SZ,20071031,20061028,20060930,80579530.75,1006599764.43
000839.SZ,20070825,20060819,20060630,41602954.76,555479703.66
000839.SZ,20070428,20060429,20060331,-30660927.92,142722844.15
000839.SZ,20060318,20060318,20051231,461055129.82,412519639.12
000848.SZ,20131026,20131026,20130930,49902438.14,15005002.96
000848.SZ,20130822,20130822,20130630,-81027732.3,10568034.63
000848.SZ,20130420,20130420,20130331,128428200.38,9192233.53
000848.SZ,20130420,20130420,20121231,327239955.23,155715143.58
000848.SZ,20121026,20121026,20120930,42203348.11,147075200.06
000848.SZ,20120829,20120829,20120630,-145153051.41,63242205.02
000848.SZ,20120426,20120426,20120331,-1815606.1,15241976.68
000848.SZ,20120426,20120426,20111231,332417517.99,60183637.72
000848.SZ,20111027,20111027,20110930,44739042.99,39702105.24
000848.SZ,20110820,20110820,20110630,-47442667.86,3180087.33
000848.SZ,20110422,20110422,20110331,76523965.17,1445561.0
000848.SZ,20110331,20110331,20101231,316511746.05,47698246.88
000848.SZ,20101030,20101030,20100930,271916928.27,4704836.15
000848.SZ,20100825,20100825,20100630,24660051.41,12943459.3
000848.SZ,20100424,20100424,20100331,147063445.66,3791954.3
000848.SZ,20100424,20100424,20091231,289861042.25,27293959.19
000848.SZ,20091024,20091024,20090930,225056480.56,18797673.79
000848.SZ,20090820,20090820,20090630,85345694.14,10798883.38
000848.SZ,20090418,20090418,20090331,77097577.55,2149962.17
000848.SZ,20090324,20090324,20081231,167732002.59,5995052.58
000848.SZ,20081024,20081024,20080930,93965247.25,4636810.45
000848.SZ,20080808,20080808,20080630,26280858.63,6478161.45
000848.SZ,20080418,20080418,20080331,30945763.53,5875123.45
000848.SZ,20080418,20080418,20071231,138688618.3,6473782.01
000848.SZ,20071031,20071031,20070930,23569693.6,4589145.2
000848.SZ,20070817,20070817,20070630,-65591830.36,1779802.2
000848.SZ,20070421,20070421,20070331,-41758016.39,1243571.0
000848.SZ,20080418,20070421,20061231,312844570.27,4337864.7
000848.SZ,20071031,20061027,20060930,75070666.97,3457528.2
000848.SZ,20070817,20060824,20060630,49329466.86,3156345.2
000848.SZ,20070421,20060428,20060331,14271962.14,1195795.0
000848.SZ,20060428,20060428,20051231,145896600.7,11105851.94
000858.SZ,20131028,20131028,20130930,313978957.7,286139179.36
000858.SZ,20130815,20130815,20130630,1497787082.24,215862695.83
000858.SZ,20130423,20130423,20130331,1136711876.19,144070201.89
